ChurnID,CustomerID,Date,Motivo
CHRN00513,CUST002246,2024-07-01,Concorrência
CHRN00514,CUST020318,2024-06-11,Concorrência
CHRN00515,CUST025120,2023-07-21,Preço
CHRN00516,CUST020736,2025-11-07,Preço
CHRN00517,CUST018434,2025-01-14,Concorrência
CHRN00518,CUST040224,2024-12-23,Insatisfação Rede
CHRN00519,CUST040505,2025-01-17,Mau Atendimento
CHRN00520,CUST003685,2023-06-13,Preço
CHRN00521,CUST025459,2023-01-11,Mau Atendimento
CHRN00522,CUST033639,2025-09-20,Mau Atendimento
CHRN00523,CUST013810,2023-01-16,Concorrência
CHRN00524,CUST003894,2024-07-16,Concorrência
CHRN00525,CUST015518,2023-02-13,Mau Atendimento
CHRN00526,CUST003517,2025-02-11,Preço
CHRN00527,CUST003992,2023-07-21,Preço
CHRN00528,CUST034268,2025-11-28,Concorrência
CHRN00529,CUST025181,2025-12-28,Insatisfação Rede
CHRN00530,CUST016957,2025-09-13,Preço
CHRN00531,CUST013189,2023-06-15,Insatisfação Rede
CHRN00532,CUST014275,2023-06-23,Concorrência
CHRN00533,CUST043173,2025-05-08,Preço
CHRN00534,CUST045787,2024-11-28,Mau Atendimento
CHRN00535,CUST046064,2025-05-02,Insatisfação Rede
CHRN00536,CUST004643,2023-11-09,Preço
CHRN00537,CUST000761,2024-01-12,Insatisfação Rede
CHRN00538,CUST048270,2023-06-15,Mau Atendimento
CHRN00539,CUST029724,2025-03-02,Preço
CHRN00540,CUST027232,2025-04-29,Insatisfação Rede
CHRN00541,CUST009859,2023-10-28,Insatisfação Rede
CHRN00542,CUST022146,2023-10-31,Insatisfação Rede
CHRN00543,CUST017271,2023-01-24,Concorrência
CHRN00544,CUST039141,2024-02-26,Insatisfação Rede
CHRN00545,CUST037316,2025-10-29,Mau Atendimento
CHRN00546,CUST032550,2023-05-24,Mau Atendimento
CHRN00547,CUST020319,2025-10-23,Concorrência
CHRN00548,CUST012459,2025-10-05,Insatisfação Rede
CHRN00549,CUST003790,2024-09-20,Mau Atendimento
CHRN00550,CUST032911,2024-07-02,Preço
CHRN00551,CUST025750,2025-02-12,Insatisfação Rede
CHRN00552,CUST043410,2024-12-31,Concorrência
CHRN00553,CUST010658,2025-06-01,Preço
CHRN00554,CUST046745,2025-05-16,Insatisfação Rede
CHRN00555,CUST002083,2024-09-28,Concorrência
CHRN00556,CUST045558,2023-08-07,Mau Atendimento
CHRN00557,CUST025115,2025-09-13,Mau Atendimento
CHRN00558,CUST014633,2024-11-15,Mau Atendimento
CHRN00559,CUST020261,2025-02-19,Preço
CHRN00560,CUST017386,2024-10-01,Concorrência
CHRN00561,CUST026588,2023-02-28,Concorrência
CHRN00562,CUST009255,2023-01-07,Insatisfação Rede
CHRN00563,CUST011090,2024-04-05,Mau Atendimento
CHRN00564,CUST031157,2023-08-15,Preço
CHRN00565,CUST026999,2024-08-27,Insatisfação Rede
CHRN00566,CUST010774,2024-09-11,Concorrência
CHRN00567,CUST037392,2023-03-02,Preço
CHRN00568,CUST003805,2025-02-25,Preço
CHRN00569,CUST022664,2023-10-13,Insatisfação Rede
CHRN00570,CUST042293,2024-09-16,Concorrência
CHRN00571,CUST020323,2023-12-15,Insatisfação Rede
CHRN00572,CUST005359,2025-06-27,Insatisfação Rede
CHRN00573,CUST027791,2023-09-05,Insatisfação Rede
CHRN00574,CUST046509,2025-06-29,Concorrência
CHRN00575,CUST028828,2024-11-09,Insatisfação Rede
CHRN00576,CUST049040,2023-10-01,Preço
CHRN00577,CUST008803,2025-04-18,Preço
CHRN00578,CUST045610,2025-07-04,Preço
CHRN00579,CUST031172,2025-12-19,Preço
CHRN00580,CUST003699,2024-05-04,Concorrência
CHRN00581,CUST031380,2024-08-06,Concorrência
CHRN00582,CUST020365,2023-10-15,Preço
CHRN00583,CUST036311,2023-02-17,Insatisfação Rede
CHRN00584,CUST018298,2024-05-22,Insatisfação Rede
CHRN00585,CUST033382,2024-10-06,Insatisfação Rede
CHRN00586,CUST002211,2025-12-06,Preço
CHRN00587,CUST046217,2024-12-14,Mau Atendimento
CHRN00588,CUST003317,2023-02-03,Insatisfação Rede
CHRN00589,CUST010551,2023-11-15,Preço
CHRN00590,CUST047203,2023-08-13,Insatisfação Rede
CHRN00591,CUST039057,2023-12-27,Mau Atendimento
CHRN00592,CUST021737,2023-04-03,Insatisfação Rede
CHRN00593,CUST041844,2023-01-27,Concorrência
CHRN00594,CUST031578,2023-07-04,Mau Atendimento
CHRN00595,CUST039654,2024-08-18,Mau Atendimento
CHRN00596,CUST031996,2023-11-06,Insatisfação Rede
CHRN00597,CUST046319,2024-09-19,Insatisfação Rede
CHRN00598,CUST043067,2023-10-19,Mau Atendimento
CHRN00599,CUST026726,2024-05-01,Preço
CHRN00600,CUST040648,2023-03-23,Preço
CHRN00601,CUST006797,2023-11-22,Concorrência
CHRN00602,CUST018777,2025-07-18,Mau Atendimento
CHRN00603,CUST026939,2024-01-28,Concorrência
CHRN00604,CUST017516,2025-03-26,Mau Atendimento
CHRN00605,CUST016189,2025-03-10,Concorrência
CHRN00606,CUST030044,2025-03-16,Mau Atendimento
CHRN00607,CUST005208,2023-09-22,Mau Atendimento
CHRN00608,CUST011265,2023-06-06,Insatisfação Rede
CHRN00609,CUST041294,2025-03-07,Concorrência
CHRN00610,CUST022768,2023-07-18,Concorrência
CHRN00611,CUST017554,2025-07-04,Mau Atendimento
CHRN00612,CUST049957,2023-02-01,Concorrência
CHRN00613,CUST018557,2025-09-19,Concorrência
CHRN00614,CUST029198,2024-07-12,Mau Atendimento
CHRN00615,CUST027965,2025-01-08,Mau Atendimento
CHRN00616,CUST045816,2023-12-20,Mau Atendimento
CHRN00617,CUST034195,2023-01-08,Concorrência
CHRN00618,CUST038810,2025-05-13,Insatisfação Rede
CHRN00619,CUST007954,2023-04-16,Insatisfação Rede
CHRN00620,CUST024389,2024-04-30,Preço
CHRN00621,CUST028880,2023-08-14,Insatisfação Rede
CHRN00622,CUST032662,2023-05-18,Preço
CHRN00623,CUST013454,2023-05-22,Preço
CHRN00624,CUST032367,2025-03-24,Mau Atendimento
CHRN00625,CUST027230,2025-09-19,Insatisfação Rede
CHRN00626,CUST037090,2023-03-27,Insatisfação Rede
CHRN00627,CUST030103,2025-02-06,Mau Atendimento
CHRN00628,CUST031826,2024-06-18,Preço
CHRN00629,CUST030519,2024-04-11,Mau Atendimento
CHRN00630,CUST030621,2024-02-19,Mau Atendimento
CHRN00631,CUST019840,2025-12-27,Concorrência
CHRN00632,CUST029205,2023-03-06,Insatisfação Rede
CHRN00633,CUST001846,2025-06-29,Insatisfação Rede
CHRN00634,CUST022062,2023-11-17,Preço
CHRN00635,CUST013274,2025-02-03,Mau Atendimento
CHRN00636,CUST018484,2025-02-05,Preço
CHRN00637,CUST001744,2023-04-17,Insatisfação Rede
CHRN00638,CUST000277,2024-10-25,Concorrência
CHRN00639,CUST030279,2025-07-04,Preço
CHRN00640,CUST030518,2023-02-06,Mau Atendimento
CHRN00641,CUST038845,2024-12-22,Preço
CHRN00642,CUST024474,2023-02-08,Concorrência
CHRN00643,CUST026544,2025-01-17,Mau Atendimento
CHRN00644,CUST009410,2023-03-28,Mau Atendimento
CHRN00645,CUST023832,2024-08-15,Mau Atendimento
CHRN00646,CUST020971,2024-05-13,Concorrência
CHRN00647,CUST010473,2025-11-23,Insatisfação Rede
CHRN00648,CUST021326,2023-10-09,Concorrência
CHRN00649,CUST016093,2023-06-25,Mau Atendimento
CHRN00650,CUST016564,2025-07-21,Concorrência
CHRN00651,CUST008362,2024-05-02,Preço
CHRN00652,CUST004369,2023-05-02,Preço
CHRN00653,CUST025147,2024-03-23,Concorrência
CHRN00654,CUST039196,2023-04-16,Insatisfação Rede
CHRN00655,CUST009688,2024-04-14,Mau Atendimento
CHRN00656,CUST005771,2025-11-07,Insatisfação Rede
CHRN00657,CUST012616,2023-04-27,Insatisfação Rede
CHRN00658,CUST014197,2025-11-19,Concorrência
CHRN00659,CUST015425,2025-07-24,Insatisfação Rede
CHRN00660,CUST013454,2023-10-23,Insatisfação Rede
CHRN00661,CUST040294,2024-07-03,Concorrência
CHRN00662,CUST043752,2024-08-26,Mau Atendimento
CHRN00663,CUST007742,2024-12-08,Mau Atendimento
CHRN00664,CUST029815,2025-01-02,Mau Atendimento
CHRN00665,CUST024303,2024-10-08,Mau Atendimento
CHRN00666,CUST020645,2025-01-01,Preço
CHRN00667,CUST013167,2024-03-08,Concorrência
CHRN00668,CUST041920,2023-11-26,Insatisfação Rede
CHRN00669,CUST044594,2023-07-15,Mau Atendimento
CHRN00670,CUST043020,2025-09-19,Preço
CHRN00671,CUST024889,2023-12-27,Mau Atendimento
CHRN00672,CUST026464,2024-08-28,Preço
CHRN00673,CUST034552,2024-06-09,Mau Atendimento
CHRN00674,CUST019523,2024-05-02,Concorrência
CHRN00675,CUST032039,2023-01-12,Mau Atendimento
CHRN00676,CUST043667,2024-10-26,Mau Atendimento
CHRN00677,CUST004308,2023-11-12,Insatisfação Rede
CHRN00678,CUST014649,2025-03-26,Preço
CHRN00679,CUST047639,2025-08-11,Mau Atendimento
CHRN00680,CUST013226,2023-06-17,Insatisfação Rede
CHRN00681,CUST025841,2024-12-02,Insatisfação Rede
CHRN00682,CUST024886,2025-12-10,Preço
CHRN00683,CUST025494,2025-03-28,Preço
CHRN00684,CUST045328,2024-10-13,Insatisfação Rede
CHRN00685,CUST041758,2025-10-27,Preço
CHRN00686,CUST044289,2023-10-21,Insatisfação Rede
CHRN00687,CUST024500,2025-04-22,Insatisfação Rede
CHRN00688,CUST032385,2025-03-31,Concorrência
CHRN00689,CUST024907,2024-06-02,Mau Atendimento
CHRN00690,CUST031228,2025-12-28,Concorrência
CHRN00691,CUST034686,2024-02-04,Mau Atendimento
CHRN00692,CUST037588,2023-05-06,Mau Atendimento
CHRN00693,CUST040035,2025-06-23,Mau Atendimento
CHRN00694,CUST013119,2023-06-24,Preço
CHRN00695,CUST040583,2024-08-08,Preço
CHRN00696,CUST027399,2023-10-27,Preço
CHRN00697,CUST041234,2023-04-23,Mau Atendimento
CHRN00698,CUST041885,2025-12-17,Preço
CHRN00699,CUST042168,2023-02-19,Concorrência
CHRN00700,CUST048613,2023-07-23,Concorrência
CHRN00701,CUST030921,2024-08-02,Mau Atendimento
CHRN00702,CUST018567,2025-04-24,Insatisfação Rede
CHRN00703,CUST048649,2024-01-04,Mau Atendimento
CHRN00704,CUST003285,2025-05-10,Mau Atendimento
CHRN00705,CUST031786,2023-08-15,Concorrência
CHRN00706,CUST014407,2023-09-09,Insatisfação Rede
CHRN00707,CUST023403,2024-09-02,Preço
CHRN00708,CUST033286,2025-09-17,Mau Atendimento
CHRN00709,CUST029008,2023-07-12,Concorrência
CHRN00710,CUST047045,2025-01-24,Concorrência
CHRN00711,CUST031228,2023-01-17,Preço
CHRN00712,CUST024675,2025-05-24,Mau Atendimento
CHRN00713,CUST044192,2025-02-17,Concorrência
CHRN00714,CUST019427,2023-07-03,Insatisfação Rede
CHRN00715,CUST043974,2023-09-23,Concorrência
CHRN00716,CUST015707,2024-07-15,Mau Atendimento
CHRN00717,CUST005575,2024-09-09,Insatisfação Rede
CHRN00718,CUST004399,2024-03-14,Preço
CHRN00719,CUST027258,2024-03-04,Mau Atendimento
CHRN00720,CUST048013,2024-01-30,Concorrência
CHRN00721,CUST029538,2025-07-05,Preço
CHRN00722,CUST020368,2025-03-23,Insatisfação Rede
CHRN00723,CUST028446,2024-05-25,Concorrência
CHRN00724,CUST028511,2025-05-08,Preço
CHRN00725,CUST032725,2024-09-15,Preço
CHRN00726,CUST030804,2023-07-08,Concorrência
CHRN00727,CUST042666,2024-06-09,Concorrência
CHRN00728,CUST033947,2023-12-20,Mau Atendimento
CHRN00729,CUST020654,2023-12-20,Mau Atendimento
CHRN00730,CUST006349,2024-05-14,Insatisfação Rede
CHRN00731,CUST011796,2024-12-06,Preço
CHRN00732,CUST005961,2024-02-09,Mau Atendimento
CHRN00733,CUST021492,2024-03-22,Insatisfação Rede
CHRN00734,CUST047130,2025-02-18,Insatisfação Rede
CHRN00735,CUST000675,2024-01-20,Preço
CHRN00736,CUST041016,2023-12-03,Concorrência
CHRN00737,CUST003108,2023-07-05,Concorrência
CHRN00738,CUST004279,2025-12-24,Insatisfação Rede
CHRN00739,CUST027433,2025-06-21,Insatisfação Rede
CHRN00740,CUST027230,2023-09-26,Insatisfação Rede
CHRN00741,CUST049478,2024-05-10,Insatisfação Rede
CHRN00742,CUST001240,2025-08-22,Preço
CHRN00743,CUST008048,2025-05-17,Preço
CHRN00744,CUST046435,2024-07-28,Preço
CHRN00745,CUST045053,2025-01-22,Insatisfação Rede
CHRN00746,CUST003064,2024-01-22,Mau Atendimento
CHRN00747,CUST046534,2025-09-13,Mau Atendimento
CHRN00748,CUST034862,2023-08-09,Mau Atendimento
CHRN00749,CUST028063,2023-07-26,Preço
CHRN00750,CUST000792,2025-06-11,Concorrência
CHRN00751,CUST017446,2025-10-02,Mau Atendimento
CHRN00752,CUST013259,2024-07-22,Preço
CHRN00753,CUST035156,2024-10-02,Insatisfação Rede
CHRN00754,CUST014633,2023-04-22,Preço
CHRN00755,CUST021540,2024-08-23,Concorrência
CHRN00756,CUST031310,2025-03-02,Concorrência
CHRN00757,CUST044299,2024-02-07,Concorrência
CHRN00758,CUST023186,2023-03-20,Insatisfação Rede
CHRN00759,CUST039801,2025-08-15,Insatisfação Rede
CHRN00760,CUST048596,2024-03-03,Mau Atendimento
CHRN00761,CUST033289,2023-10-02,Insatisfação Rede
CHRN00762,CUST010944,2024-10-04,Insatisfação Rede
CHRN00763,CUST049232,2024-03-10,Mau Atendimento
CHRN00764,CUST002099,2025-01-21,Mau Atendimento
CHRN00765,CUST018217,2025-04-06,Mau Atendimento
CHRN00766,CUST026306,2024-10-05,Insatisfação Rede
CHRN00767,CUST017162,2025-03-28,Mau Atendimento
CHRN00768,CUST035363,2024-09-23,Concorrência
CHRN00769,CUST014890,2023-06-20,Concorrência
CHRN00770,CUST045334,2024-02-27,Concorrência
CHRN00771,CUST016276,2023-09-21,Mau Atendimento
CHRN00772,CUST034164,2023-12-06,Insatisfação Rede
CHRN00773,CUST049299,2024-12-05,Concorrência
CHRN00774,CUST021062,2024-03-24,Concorrência
CHRN00775,CUST032924,2024-08-30,Insatisfação Rede
CHRN00776,CUST042783,2023-12-20,Insatisfação Rede
CHRN00777,CUST015061,2025-03-03,Mau Atendimento
CHRN00778,CUST035384,2024-05-01,Insatisfação Rede
CHRN00779,CUST021065,2023-04-17,Mau Atendimento
CHRN00780,CUST030421,2025-03-24,Concorrência
CHRN00781,CUST047129,2024-05-01,Preço
CHRN00782,CUST010264,2023-11-09,Mau Atendimento
CHRN00783,CUST005730,2024-05-08,Preço
CHRN00784,CUST015370,2025-01-15,Mau Atendimento
CHRN00785,CUST031924,2025-09-29,Concorrência
CHRN00786,CUST029540,2025-01-16,Mau Atendimento
CHRN00787,CUST042026,2024-03-21,Concorrência
CHRN00788,CUST048245,2023-07-26,Preço
CHRN00789,CUST032103,2024-11-30,Preço
CHRN00790,CUST048099,2024-04-19,Insatisfação Rede
CHRN00791,CUST043512,2023-12-04,Concorrência
CHRN00792,CUST046980,2023-08-10,Mau Atendimento
CHRN00793,CUST023694,2025-02-18,Preço
CHRN00794,CUST002392,2023-12-18,Insatisfação Rede
CHRN00795,CUST047904,2025-09-04,Concorrência
CHRN00796,CUST034509,2024-10-24,Preço
CHRN00797,CUST035983,2023-07-23,Concorrência
CHRN00798,CUST023942,2024-09-07,Preço
CHRN00799,CUST023159,2024-10-11,Insatisfação Rede
CHRN00800,CUST046857,2023-07-04,Concorrência
CHRN00801,CUST021528,2023-05-08,Concorrência
CHRN00802,CUST033520,2025-03-01,Mau Atendimento
CHRN00803,CUST020865,2024-01-28,Preço
CHRN00804,CUST029918,2024-02-16,Concorrência
CHRN00805,CUST008668,2025-10-31,Mau Atendimento
CHRN00806,CUST045247,2024-07-01,Mau Atendimento
CHRN00807,CUST039802,2025-03-30,Mau Atendimento
CHRN00808,CUST022411,2023-02-17,Insatisfação Rede
CHRN00809,CUST038504,2024-10-27,Mau Atendimento
CHRN00810,CUST013927,2023-08-21,Insatisfação Rede
CHRN00811,CUST003208,2023-02-24,Insatisfação Rede
CHRN00812,CUST019755,2024-01-25,Insatisfação Rede
CHRN00813,CUST006782,2024-07-22,Preço
CHRN00814,CUST014440,2024-11-26,Insatisfação Rede
CHRN00815,CUST010450,2023-03-15,Concorrência
CHRN00816,CUST028419,2023-08-08,Insatisfação Rede
CHRN00817,CUST040068,2024-12-20,Concorrência
CHRN00818,CUST003253,2024-10-04,Concorrência
CHRN00819,CUST032849,2024-12-07,Insatisfação Rede
CHRN00820,CUST016231,2025-02-10,Preço
CHRN00821,CUST006954,2025-09-13,Mau Atendimento
CHRN00822,CUST029812,2025-05-05,Mau Atendimento
CHRN00823,CUST036913,2024-01-24,Concorrência
CHRN00824,CUST001338,2025-10-26,Insatisfação Rede
CHRN00825,CUST026498,2023-07-17,Concorrência
CHRN00826,CUST027070,2024-01-27,Preço
CHRN00827,CUST044311,2025-04-04,Insatisfação Rede
CHRN00828,CUST023878,2025-01-01,Insatisfação Rede
CHRN00829,CUST001792,2024-07-31,Concorrência
CHRN00830,CUST049270,2025-04-16,Insatisfação Rede
CHRN00831,CUST032287,2025-06-03,Concorrência
CHRN00832,CUST047595,2025-05-12,Preço
CHRN00833,CUST009059,2023-12-31,Concorrência
CHRN00834,CUST043800,2025-12-09,Preço
CHRN00835,CUST039057,2023-03-12,Concorrência
CHRN00836,CUST030316,2024-05-03,Mau Atendimento
CHRN00837,CUST014427,2024-08-15,Mau Atendimento
CHRN00838,CUST007874,2024-01-01,Insatisfação Rede
CHRN00839,CUST039859,2023-05-02,Mau Atendimento
CHRN00840,CUST041834,2025-07-16,Mau Atendimento
CHRN00841,CUST012046,2023-08-04,Preço
CHRN00842,CUST008265,2024-03-28,Insatisfação Rede
CHRN00843,CUST038754,2025-04-20,Mau Atendimento
CHRN00844,CUST017386,2023-02-08,Concorrência
CHRN00845,CUST012455,2023-11-14,Preço
CHRN00846,CUST033001,2023-06-15,Preço
CHRN00847,CUST022898,2023-04-02,Concorrência
CHRN00848,CUST018333,2025-12-22,Preço
CHRN00849,CUST019482,2024-12-22,Mau Atendimento
CHRN00850,CUST020814,2025-05-22,Preço
CHRN00851,CUST025959,2025-04-09,Preço
CHRN00852,CUST049810,2023-06-12,Insatisfação Rede
CHRN00853,CUST047880,2024-02-15,Concorrência
CHRN00854,CUST045050,2023-03-10,Preço
CHRN00855,CUST027862,2023-11-22,Concorrência
CHRN00856,CUST007723,2025-03-28,Insatisfação Rede
CHRN00857,CUST004964,2024-12-07,Mau Atendimento
CHRN00858,CUST024616,2023-12-29,Preço
CHRN00859,CUST049520,2024-01-23,Insatisfação Rede
CHRN00860,CUST039679,2024-12-24,Insatisfação Rede
CHRN00861,CUST012120,2023-01-10,Preço
CHRN00862,CUST002644,2024-03-21,Concorrência
CHRN00863,CUST020388,2023-08-08,Preço
CHRN00864,CUST021608,2024-07-11,Concorrência
CHRN00865,CUST042649,2023-03-22,Preço
CHRN00866,CUST008005,2025-05-10,Concorrência
CHRN00867,CUST018125,2023-12-22,Preço
CHRN00868,CUST008159,2025-05-12,Concorrência
CHRN00869,CUST013181,2024-10-04,Mau Atendimento
CHRN00870,CUST037271,2024-03-01,Concorrência
CHRN00871,CUST024028,2023-06-10,Concorrência
CHRN00872,CUST008824,2025-12-24,Insatisfação Rede
CHRN00873,CUST021065,2024-04-16,Insatisfação Rede
CHRN00874,CUST024315,2025-05-23,Preço
CHRN00875,CUST027261,2024-11-24,Preço
CHRN00876,CUST038483,2025-06-22,Concorrência
CHRN00877,CUST026933,2025-11-15,Concorrência
CHRN00878,CUST043722,2025-11-29,Mau Atendimento
CHRN00879,CUST032433,2023-03-10,Concorrência
CHRN00880,CUST001270,2024-10-23,Concorrência
CHRN00881,CUST003937,2025-12-04,Concorrência
CHRN00882,CUST031608,2023-03-24,Mau Atendimento
CHRN00883,CUST031812,2024-03-12,Preço
CHRN00884,CUST026452,2023-09-02,Mau Atendimento
CHRN00885,CUST032402,2025-12-13,Concorrência
CHRN00886,CUST011854,2025-08-16,Concorrência
CHRN00887,CUST039414,2024-01-04,Concorrência
CHRN00888,CUST034017,2025-10-10,Preço
CHRN00889,CUST046064,2023-08-20,Concorrência
CHRN00890,CUST001049,2024-06-23,Mau Atendimento
CHRN00891,CUST030623,2024-01-10,Insatisfação Rede
CHRN00892,CUST019346,2025-09-30,Mau Atendimento
CHRN00893,CUST042974,2023-03-13,Concorrência
CHRN00894,CUST020450,2025-10-03,Mau Atendimento
CHRN00895,CUST042572,2025-03-28,Mau Atendimento
CHRN00896,CUST029292,2023-04-17,Insatisfação Rede
CHRN00897,CUST012697,2025-03-08,Insatisfação Rede
CHRN00898,CUST011877,2025-01-14,Insatisfação Rede
CHRN00899,CUST001056,2025-04-30,Insatisfação Rede
CHRN00900,CUST014577,2023-12-28,Preço
CHRN00901,CUST028636,2025-12-22,Preço
CHRN00902,CUST022940,2023-12-02,Insatisfação Rede
CHRN00903,CUST018175,2023-08-11,Concorrência
CHRN00904,CUST028435,2025-12-06,Preço
CHRN00905,CUST004989,2024-06-01,Mau Atendimento
CHRN00906,CUST029369,2025-01-05,Mau Atendimento
CHRN00907,CUST023669,2023-03-20,Concorrência
CHRN00908,CUST014487,2024-02-08,Preço
CHRN00909,CUST004214,2023-11-21,Preço
CHRN00910,CUST012027,2025-02-27,Preço
CHRN00911,CUST028633,2024-03-11,Concorrência
CHRN00912,CUST017193,2025-01-21,Preço
CHRN00913,CUST046885,2025-08-23,Insatisfação Rede
CHRN00914,CUST000059,2023-06-10,Insatisfação Rede
CHRN00915,CUST000163,2024-10-11,Concorrência
CHRN00916,CUST008321,2024-05-08,Concorrência
CHRN00917,CUST005561,2023-06-30,Concorrência
CHRN00918,CUST040268,2023-08-24,Preço
CHRN00919,CUST001463,2025-07-24,Mau Atendimento
CHRN00920,CUST004422,2024-05-24,Preço
CHRN00921,CUST023492,2024-01-14,Preço
CHRN00922,CUST033271,2024-02-05,Mau Atendimento
CHRN00923,CUST024590,2024-01-23,Mau Atendimento
CHRN00924,CUST043716,2023-01-05,Mau Atendimento
CHRN00925,CUST041539,2025-12-05,Insatisfação Rede
CHRN00926,CUST001269,2025-06-03,Mau Atendimento
CHRN00927,CUST030905,2025-07-02,Concorrência
CHRN00928,CUST032636,2025-08-23,Preço
CHRN00929,CUST011707,2025-05-01,Preço
CHRN00930,CUST012874,2023-07-02,Preço
CHRN00931,CUST029190,2024-04-29,Concorrência
CHRN00932,CUST035575,2025-09-10,Mau Atendimento
CHRN00933,CUST036454,2025-12-19,Mau Atendimento
CHRN00934,CUST008617,2025-07-20,Concorrência
CHRN00935,CUST016401,2023-05-13,Preço
CHRN00936,CUST044311,2023-02-09,Preço
CHRN00937,CUST005503,2023-05-15,Preço
CHRN00938,CUST023694,2024-01-25,Concorrência
CHRN00939,CUST004794,2024-12-13,Concorrência
CHRN00940,CUST028531,2025-05-12,Insatisfação Rede
CHRN00941,CUST044316,2024-07-15,Concorrência
CHRN00942,CUST000716,2023-03-23,Mau Atendimento
CHRN00943,CUST026902,2024-02-06,Preço
CHRN00944,CUST030943,2024-08-03,Insatisfação Rede
CHRN00945,CUST003781,2023-10-11,Preço
CHRN00946,CUST028235,2025-09-20,Preço
CHRN00947,CUST001684,2024-07-05,Preço
CHRN00948,CUST008221,2024-05-11,Preço
CHRN00949,CUST004220,2025-07-17,Concorrência
CHRN00950,CUST048703,2023-07-05,Concorrência
CHRN00951,CUST049234,2025-12-05,Insatisfação Rede
CHRN00952,CUST013561,2023-09-30,Insatisfação Rede
CHRN00953,CUST015209,2025-09-12,Concorrência
CHRN00954,CUST047144,2023-01-11,Preço
CHRN00955,CUST006431,2024-08-03,Mau Atendimento
CHRN00956,CUST008298,2024-04-20,Concorrência
CHRN00957,CUST043204,2023-02-09,Mau Atendimento
CHRN00958,CUST005464,2025-05-02,Preço
CHRN00959,CUST028559,2023-01-24,Insatisfação Rede
CHRN00960,CUST005217,2023-11-04,Concorrência
CHRN00961,CUST001807,2024-03-17,Concorrência
CHRN00962,CUST018084,2023-06-07,Preço
CHRN00963,CUST020694,2023-08-19,Mau Atendimento
CHRN00964,CUST019012,2025-05-17,Preço
CHRN00965,CUST004009,2024-06-08,Insatisfação Rede
CHRN00966,CUST025593,2023-09-01,Preço
CHRN00967,CUST010742,2025-03-14,Preço
CHRN00968,CUST022194,2024-07-02,Insatisfação Rede
CHRN00969,CUST021414,2025-09-26,Insatisfação Rede
CHRN00970,CUST008934,2024-01-09,Mau Atendimento
CHRN00971,CUST039657,2025-02-14,Concorrência
CHRN00972,CUST040144,2023-06-04,Concorrência
CHRN00973,CUST022666,2025-08-18,Insatisfação Rede
