CustomerID,TicketID,Date,FCR,NPS_Score,Categoria
CUST020347,TKT0033766,2022-07-12,1,10,Promotor
CUST010983,TKT0090207,2025-09-20,1,10,Promotor
CUST014316,TKT0027742,2022-01-13,0,6,Detrator
CUST009072,TKT0005715,2022-06-09,1,9,Promotor
CUST038883,TKT0105099,2025-03-27,1,10,Promotor
CUST040237,TKT0028349,2024-04-14,0,0,Detrator
CUST014694,TKT0111952,2024-05-16,1,8,Neutro
CUST003820,TKT0105733,2025-08-15,1,10,Promotor
CUST049118,TKT0018285,2024-06-05,1,8,Neutro
CUST035444,TKT0015920,2024-01-25,1,9,Promotor
CUST028066,TKT0066594,2025-04-16,1,10,Promotor
CUST007276,TKT0055107,2022-11-27,1,10,Promotor
CUST001098,TKT0053385,2022-03-12,1,8,Neutro
CUST004152,TKT0139558,2022-01-30,1,8,Neutro
CUST004508,TKT0096257,2022-01-22,1,10,Promotor
CUST037622,TKT0128289,2023-10-23,1,10,Promotor
CUST047128,TKT0055176,2025-03-07,1,8,Neutro
CUST014354,TKT0117938,2023-01-07,1,8,Neutro
CUST038549,TKT0033674,2024-10-09,0,3,Detrator
CUST010382,TKT0071748,2023-11-14,1,10,Promotor
CUST029017,TKT0101636,2022-12-18,0,1,Detrator
CUST044403,TKT0135322,2022-05-28,1,10,Promotor
CUST006946,TKT0042250,2022-04-09,1,9,Promotor
CUST000647,TKT0140802,2025-02-28,1,8,Neutro
CUST015453,TKT0114616,2025-08-21,1,10,Promotor
CUST046780,TKT0115830,2025-05-04,1,8,Neutro
CUST015717,TKT0126507,2022-02-19,1,10,Promotor
CUST002709,TKT0080360,2024-01-16,1,10,Promotor
CUST037155,TKT0124365,2023-08-01,0,6,Detrator
CUST007133,TKT0116552,2025-12-26,1,9,Promotor
CUST008529,TKT0148188,2022-08-25,1,10,Promotor
CUST012264,TKT0002432,2025-05-03,1,10,Promotor
CUST030524,TKT0109507,2025-04-11,1,10,Promotor
CUST005635,TKT0099923,2024-06-19,1,9,Promotor
CUST009986,TKT0054827,2022-06-29,1,8,Neutro
CUST036492,TKT0108418,2023-12-03,0,3,Detrator
CUST006491,TKT0087286,2024-06-26,1,10,Promotor
CUST029451,TKT0127997,2025-06-22,1,9,Promotor
CUST034514,TKT0147190,2025-11-07,1,9,Promotor
CUST015576,TKT0102945,2023-10-11,1,9,Promotor
CUST021278,TKT0073905,2022-09-29,0,2,Detrator
CUST043797,TKT0058017,2023-12-20,1,10,Promotor
CUST015855,TKT0063519,2025-01-19,0,2,Detrator
CUST035052,TKT0055496,2025-10-03,1,10,Promotor
CUST000960,TKT0123557,2023-02-13,1,9,Promotor
CUST017977,TKT0045526,2023-06-25,1,9,Promotor
CUST036198,TKT0146235,2024-09-13,1,8,Neutro
CUST038147,TKT0118146,2022-07-03,1,9,Promotor
CUST041443,TKT0053431,2025-04-04,0,1,Detrator
CUST032377,TKT0070048,2022-09-14,1,8,Neutro
CUST004989,TKT0111428,2024-10-16,0,2,Detrator
CUST027785,TKT0001391,2022-06-18,1,10,Promotor
CUST040996,TKT0065226,2025-07-21,1,10,Promotor
CUST026997,TKT0010452,2023-03-12,1,8,Neutro
CUST014251,TKT0066694,2023-02-18,1,9,Promotor
CUST025403,TKT0038097,2025-10-25,1,8,Neutro
CUST032936,TKT0096339,2024-08-05,1,8,Neutro
CUST048116,TKT0075932,2022-08-08,1,8,Neutro
CUST000119,TKT0039783,2022-09-17,0,5,Detrator
CUST047599,TKT0000569,2022-01-01,1,8,Neutro
CUST016485,TKT0038379,2024-02-23,1,8,Neutro
CUST002467,TKT0005855,2025-08-04,1,10,Promotor
CUST021078,TKT0114223,2023-11-15,1,9,Promotor
CUST031625,TKT0078723,2024-04-22,1,8,Neutro
CUST028051,TKT0039782,2023-12-19,0,2,Detrator
CUST000571,TKT0007961,2022-07-17,1,8,Neutro
CUST038280,TKT0087647,2023-10-29,1,9,Promotor
CUST048038,TKT0034147,2024-03-23,1,9,Promotor
CUST032512,TKT0039957,2022-12-08,0,1,Detrator
CUST040314,TKT0091498,2022-01-24,1,9,Promotor
CUST022608,TKT0144532,2025-02-22,1,10,Promotor
CUST025547,TKT0122698,2023-11-18,0,1,Detrator
CUST045345,TKT0037912,2025-08-05,1,10,Promotor
CUST038480,TKT0003770,2022-01-11,1,8,Neutro
CUST026598,TKT0081985,2023-10-04,1,9,Promotor
CUST027152,TKT0086556,2023-01-07,1,8,Neutro
CUST024949,TKT0087743,2022-10-09,1,8,Neutro
CUST048714,TKT0144672,2024-06-04,1,8,Neutro
CUST012712,TKT0020731,2022-01-05,0,5,Detrator
CUST003096,TKT0113537,2024-03-07,1,9,Promotor
CUST002785,TKT0073363,2024-12-31,1,8,Neutro
CUST011933,TKT0092911,2023-06-01,1,8,Neutro
CUST018490,TKT0086716,2022-05-18,1,9,Promotor
CUST036651,TKT0008085,2024-01-14,0,3,Detrator
CUST047630,TKT0147708,2024-08-09,1,9,Promotor
CUST030960,TKT0036863,2025-01-25,1,10,Promotor
CUST048415,TKT0005248,2025-12-21,0,1,Detrator
CUST015663,TKT0043840,2025-07-30,1,10,Promotor
CUST041751,TKT0017902,2023-10-11,1,10,Promotor
CUST047196,TKT0094571,2023-09-23,1,9,Promotor
CUST043512,TKT0022794,2025-03-23,0,4,Detrator
CUST047551,TKT0111911,2024-06-09,1,9,Promotor
CUST005510,TKT0029897,2024-09-24,1,8,Neutro
CUST046554,TKT0061979,2023-10-28,1,10,Promotor
CUST010965,TKT0119386,2025-03-07,1,10,Promotor
CUST047086,TKT0028914,2024-12-17,1,9,Promotor
CUST003756,TKT0087735,2024-09-28,1,9,Promotor
CUST021359,TKT0123243,2023-09-04,1,10,Promotor
CUST023226,TKT0044624,2024-01-10,1,8,Neutro
CUST043610,TKT0075419,2022-06-20,1,10,Promotor
CUST002207,TKT0067257,2023-05-14,1,10,Promotor
CUST018954,TKT0084884,2022-03-09,1,9,Promotor
CUST031619,TKT0006519,2024-01-09,0,2,Detrator
CUST039598,TKT0060417,2024-09-14,1,9,Promotor
CUST000113,TKT0141801,2025-05-28,1,8,Neutro
CUST007837,TKT0050989,2022-08-06,1,8,Neutro
CUST010549,TKT0070035,2023-02-18,1,8,Neutro
CUST000411,TKT0079366,2023-02-25,1,9,Promotor
CUST001950,TKT0122582,2024-12-18,1,9,Promotor
CUST002906,TKT0142776,2023-12-08,0,1,Detrator
CUST038659,TKT0148223,2022-06-15,1,9,Promotor
CUST005420,TKT0032979,2023-07-03,1,9,Promotor
CUST013669,TKT0083398,2024-05-26,1,9,Promotor
CUST022919,TKT0025924,2023-04-05,1,10,Promotor
CUST018632,TKT0020743,2022-08-18,1,9,Promotor
CUST014128,TKT0071077,2025-12-15,1,9,Promotor
CUST020215,TKT0117765,2023-05-25,1,8,Neutro
CUST035310,TKT0019769,2023-10-08,1,8,Neutro
CUST023547,TKT0026584,2025-10-02,0,4,Detrator
CUST026430,TKT0010933,2023-05-01,1,8,Neutro
CUST041634,TKT0063577,2024-10-16,1,9,Promotor
CUST031727,TKT0017446,2024-09-07,1,10,Promotor
CUST028721,TKT0130154,2025-11-08,0,5,Detrator
CUST019368,TKT0137782,2022-09-09,1,8,Neutro
CUST014341,TKT0078619,2025-09-03,1,8,Neutro
CUST015178,TKT0068472,2022-05-17,1,10,Promotor
CUST032987,TKT0029559,2022-04-03,1,9,Promotor
CUST023039,TKT0035223,2024-10-08,1,8,Neutro
CUST030444,TKT0062836,2025-08-12,1,8,Neutro
CUST022995,TKT0095146,2022-01-10,0,1,Detrator
CUST017090,TKT0017754,2022-11-21,1,9,Promotor
CUST043643,TKT0001966,2025-08-07,1,9,Promotor
CUST043905,TKT0082297,2024-12-16,0,0,Detrator
CUST039137,TKT0074816,2025-08-23,1,9,Promotor
CUST039093,TKT0032199,2022-05-18,0,2,Detrator
CUST011742,TKT0004277,2024-01-20,1,9,Promotor
CUST041441,TKT0002655,2024-03-10,0,6,Detrator
CUST008150,TKT0040987,2024-09-29,1,9,Promotor
CUST044838,TKT0066460,2023-08-22,1,8,Neutro
CUST027297,TKT0106878,2024-11-09,1,8,Neutro
CUST043747,TKT0084941,2022-05-30,1,10,Promotor
CUST009862,TKT0141026,2025-07-13,1,8,Neutro
CUST013798,TKT0004152,2025-05-18,1,9,Promotor
CUST000114,TKT0034163,2025-03-17,1,9,Promotor
CUST008699,TKT0015907,2023-11-29,1,10,Promotor
CUST008749,TKT0097259,2022-05-31,0,2,Detrator
CUST007668,TKT0089200,2025-05-11,1,10,Promotor
CUST004972,TKT0004393,2023-05-19,1,9,Promotor
CUST003361,TKT0105399,2022-01-11,1,10,Promotor
CUST007238,TKT0110435,2023-04-15,1,9,Promotor
CUST033339,TKT0119619,2023-04-01,1,8,Neutro
CUST030197,TKT0049865,2023-08-24,0,6,Detrator
CUST013826,TKT0055872,2025-08-28,0,2,Detrator
CUST019997,TKT0057198,2025-06-11,0,6,Detrator
CUST047427,TKT0055124,2023-07-28,1,8,Neutro
CUST013628,TKT0097277,2025-09-27,1,10,Promotor
CUST040973,TKT0128518,2024-07-24,1,10,Promotor
CUST046116,TKT0025562,2023-08-27,1,10,Promotor
CUST038427,TKT0057794,2022-01-26,0,1,Detrator
CUST013437,TKT0018685,2025-11-12,1,9,Promotor
CUST030254,TKT0099209,2024-09-25,1,8,Neutro
CUST016945,TKT0008169,2023-02-13,1,10,Promotor
CUST025241,TKT0097412,2025-01-05,1,10,Promotor
CUST021420,TKT0087645,2023-03-11,1,10,Promotor
CUST033654,TKT0133122,2025-03-25,0,4,Detrator
CUST043656,TKT0102168,2023-01-04,1,9,Promotor
CUST035677,TKT0051420,2024-05-27,1,8,Neutro
CUST023229,TKT0096867,2025-04-13,1,8,Neutro
CUST024332,TKT0054624,2022-09-07,1,8,Neutro
CUST007523,TKT0126583,2024-10-05,1,10,Promotor
CUST029285,TKT0086466,2024-09-03,0,2,Detrator
CUST022034,TKT0042429,2025-07-15,1,10,Promotor
CUST016667,TKT0029497,2023-06-19,1,10,Promotor
CUST037159,TKT0096472,2023-09-16,1,9,Promotor
CUST036885,TKT0063877,2022-11-28,1,9,Promotor
CUST018042,TKT0120038,2022-03-17,0,2,Detrator
CUST045871,TKT0064260,2023-04-26,1,9,Promotor
CUST034716,TKT0119778,2024-09-26,1,9,Promotor
CUST031508,TKT0057600,2023-09-06,1,10,Promotor
CUST048213,TKT0009879,2025-04-11,1,9,Promotor
CUST027020,TKT0040298,2024-12-07,1,9,Promotor
CUST046671,TKT0089628,2022-04-29,1,9,Promotor
CUST046257,TKT0085499,2024-12-09,0,5,Detrator
CUST005611,TKT0087409,2022-08-20,0,2,Detrator
CUST034617,TKT0073816,2023-02-18,1,10,Promotor
CUST045362,TKT0127600,2023-10-27,1,9,Promotor
CUST043311,TKT0126198,2023-09-08,1,8,Neutro
CUST039385,TKT0004411,2024-11-25,1,10,Promotor
CUST041739,TKT0005762,2023-11-22,0,1,Detrator
CUST036678,TKT0085391,2024-04-17,0,0,Detrator
CUST043548,TKT0081034,2022-06-14,1,9,Promotor
CUST022672,TKT0049478,2024-05-20,0,6,Detrator
CUST036241,TKT0043099,2023-07-28,1,10,Promotor
CUST036195,TKT0019139,2023-08-12,1,8,Neutro
CUST034752,TKT0062567,2025-12-06,1,9,Promotor
CUST042168,TKT0101359,2024-12-29,1,8,Neutro
CUST014650,TKT0090664,2024-08-05,1,9,Promotor
CUST024930,TKT0050246,2022-01-19,0,1,Detrator
CUST014342,TKT0124237,2023-06-24,0,1,Detrator
CUST029597,TKT0094959,2024-12-14,0,6,Detrator
CUST040856,TKT0095364,2024-07-16,1,10,Promotor
CUST011407,TKT0125287,2023-08-11,1,10,Promotor
CUST036458,TKT0002088,2024-02-21,1,10,Promotor
CUST039278,TKT0073769,2023-04-10,0,2,Detrator
CUST035883,TKT0012759,2024-02-12,1,8,Neutro
CUST029205,TKT0040448,2023-05-10,0,5,Detrator
CUST045940,TKT0055479,2023-09-08,0,0,Detrator
CUST017601,TKT0008174,2023-09-06,1,9,Promotor
CUST015774,TKT0079488,2022-10-24,1,10,Promotor
CUST036499,TKT0148164,2025-09-22,1,9,Promotor
CUST009865,TKT0035524,2025-01-11,1,8,Neutro
CUST015893,TKT0113270,2025-04-18,1,9,Promotor
CUST008523,TKT0075794,2025-11-05,1,8,Neutro
CUST009093,TKT0138111,2022-03-11,1,9,Promotor
CUST010601,TKT0025195,2025-07-08,1,10,Promotor
CUST019191,TKT0083716,2024-01-07,0,3,Detrator
CUST008832,TKT0097890,2025-11-02,0,2,Detrator
CUST044427,TKT0058618,2023-08-12,0,3,Detrator
CUST024936,TKT0015345,2025-06-18,0,5,Detrator
CUST026440,TKT0002873,2023-08-10,1,8,Neutro
CUST032691,TKT0050075,2023-12-22,1,9,Promotor
CUST027997,TKT0037303,2022-03-07,1,10,Promotor
CUST041108,TKT0085698,2025-01-23,1,10,Promotor
CUST048308,TKT0121163,2023-07-19,1,8,Neutro
CUST010421,TKT0080216,2024-05-07,0,5,Detrator
CUST022146,TKT0128711,2024-09-21,0,4,Detrator
CUST030891,TKT0079341,2022-09-08,1,9,Promotor
CUST021828,TKT0042656,2022-08-20,1,9,Promotor
CUST017434,TKT0088551,2024-10-22,1,10,Promotor
CUST027910,TKT0050267,2025-02-10,1,10,Promotor
CUST042871,TKT0066211,2025-11-19,1,8,Neutro
CUST032554,TKT0016664,2025-02-27,0,5,Detrator
CUST026299,TKT0048180,2022-02-13,1,9,Promotor
CUST008561,TKT0141348,2025-05-05,1,10,Promotor
CUST044492,TKT0081772,2022-01-31,0,4,Detrator
CUST006511,TKT0132853,2022-06-14,0,2,Detrator
CUST036677,TKT0035228,2025-04-12,1,10,Promotor
CUST038762,TKT0074654,2023-02-07,1,8,Neutro
CUST002764,TKT0028428,2022-06-11,1,10,Promotor
CUST047678,TKT0064815,2022-09-21,0,6,Detrator
CUST011031,TKT0107843,2024-11-14,1,8,Neutro
CUST014060,TKT0043424,2023-09-22,1,8,Neutro
CUST028977,TKT0140878,2023-07-26,0,0,Detrator
CUST004611,TKT0049731,2025-07-30,1,10,Promotor
CUST036971,TKT0060011,2023-07-24,1,8,Neutro
CUST040653,TKT0032824,2023-11-05,1,8,Neutro
CUST017409,TKT0014432,2025-06-20,1,10,Promotor
CUST023866,TKT0087739,2023-06-23,1,10,Promotor
CUST017928,TKT0082963,2024-11-01,0,6,Detrator
CUST024143,TKT0012660,2025-11-12,1,9,Promotor
CUST039576,TKT0094073,2025-11-08,1,10,Promotor
CUST015776,TKT0060124,2022-07-19,1,9,Promotor
CUST005497,TKT0022942,2022-10-24,1,9,Promotor
CUST024718,TKT0145364,2022-08-10,1,10,Promotor
CUST000236,TKT0113613,2022-10-07,1,10,Promotor
CUST008297,TKT0064878,2025-01-04,0,4,Detrator
CUST008650,TKT0023717,2024-11-19,1,10,Promotor
CUST022570,TKT0077950,2022-09-29,0,1,Detrator
CUST044319,TKT0135169,2025-10-11,0,4,Detrator
CUST015176,TKT0101029,2022-02-27,1,8,Neutro
CUST011708,TKT0004506,2023-08-25,1,8,Neutro
CUST048219,TKT0030457,2023-01-21,1,10,Promotor
CUST044360,TKT0099975,2025-10-13,1,10,Promotor
CUST049823,TKT0065321,2025-10-03,1,9,Promotor
CUST042791,TKT0114412,2022-09-28,0,3,Detrator
CUST043051,TKT0042102,2023-12-26,1,10,Promotor
CUST006117,TKT0008976,2024-05-08,1,8,Neutro
CUST039427,TKT0002904,2022-10-06,1,8,Neutro
CUST027820,TKT0141058,2025-01-12,1,9,Promotor
CUST030104,TKT0084373,2022-11-26,1,9,Promotor
CUST040488,TKT0055532,2022-06-27,1,9,Promotor
CUST038134,TKT0081113,2022-02-09,0,2,Detrator
CUST024158,TKT0096080,2023-12-26,1,9,Promotor
CUST047570,TKT0125502,2024-06-13,1,8,Neutro
CUST004198,TKT0038799,2022-12-15,1,9,Promotor
CUST031018,TKT0039947,2025-10-16,1,9,Promotor
CUST020443,TKT0060032,2022-08-17,1,10,Promotor
CUST035607,TKT0024497,2025-08-07,1,9,Promotor
CUST009141,TKT0105436,2023-11-14,1,10,Promotor
CUST015004,TKT0034816,2024-02-20,1,10,Promotor
CUST009688,TKT0003349,2025-03-19,0,6,Detrator
CUST039817,TKT0115313,2022-08-07,1,8,Neutro
CUST001002,TKT0041774,2022-04-24,1,10,Promotor
CUST035156,TKT0126672,2024-05-12,0,2,Detrator
CUST030514,TKT0056701,2022-03-22,1,9,Promotor
CUST022568,TKT0039199,2023-03-24,1,10,Promotor
CUST021083,TKT0049844,2024-03-20,0,0,Detrator
CUST018879,TKT0000624,2025-06-02,1,8,Neutro
CUST010916,TKT0063067,2023-11-29,1,8,Neutro
CUST038266,TKT0027262,2025-06-21,1,10,Promotor
CUST023823,TKT0087015,2022-12-28,0,2,Detrator
CUST000178,TKT0083885,2022-06-12,1,9,Promotor
CUST027782,TKT0091961,2022-10-01,1,9,Promotor
CUST025598,TKT0036130,2023-03-08,1,10,Promotor
CUST036067,TKT0134971,2023-02-01,1,10,Promotor
CUST017299,TKT0131861,2023-10-12,1,10,Promotor
CUST022817,TKT0118437,2023-03-26,1,9,Promotor
CUST006308,TKT0024850,2023-07-13,1,8,Neutro
CUST049551,TKT0084273,2025-11-11,1,9,Promotor
CUST013773,TKT0067475,2025-01-14,1,8,Neutro
CUST046032,TKT0093486,2022-03-13,1,10,Promotor
CUST045079,TKT0035932,2023-05-23,0,6,Detrator
CUST002095,TKT0065215,2023-09-07,1,8,Neutro
CUST043184,TKT0011820,2023-08-10,1,8,Neutro
CUST044906,TKT0072094,2025-02-21,1,8,Neutro
CUST005118,TKT0070319,2022-08-28,1,8,Neutro
CUST026155,TKT0062141,2025-06-16,1,9,Promotor
CUST000231,TKT0070274,2023-12-28,1,8,Neutro
CUST024956,TKT0092603,2024-04-17,1,8,Neutro
CUST015619,TKT0030387,2024-04-04,1,9,Promotor
CUST020315,TKT0115548,2025-03-29,1,9,Promotor
CUST029244,TKT0018768,2022-03-24,1,10,Promotor
CUST008227,TKT0094896,2024-11-27,1,10,Promotor
CUST032284,TKT0124893,2024-01-19,1,9,Promotor
CUST037003,TKT0060593,2025-06-25,1,10,Promotor
CUST024765,TKT0029595,2025-02-08,1,10,Promotor
CUST015025,TKT0009331,2024-08-23,1,9,Promotor
CUST039949,TKT0126847,2024-05-06,0,5,Detrator
CUST019827,TKT0107343,2022-10-27,1,10,Promotor
CUST001080,TKT0004206,2022-09-01,0,3,Detrator
CUST041740,TKT0141646,2023-11-28,1,10,Promotor
CUST047816,TKT0108436,2025-01-19,1,9,Promotor
CUST008521,TKT0044308,2023-03-05,1,8,Neutro
CUST034134,TKT0007744,2022-08-18,1,9,Promotor
CUST021514,TKT0086647,2022-01-06,1,9,Promotor
CUST036541,TKT0135080,2025-02-21,1,9,Promotor
CUST040252,TKT0105937,2022-07-11,0,2,Detrator
CUST041272,TKT0077671,2024-12-07,1,9,Promotor
CUST008553,TKT0006899,2024-11-15,1,8,Neutro
CUST033201,TKT0016700,2022-08-12,1,8,Neutro
CUST027414,TKT0026267,2025-05-14,1,9,Promotor
CUST013325,TKT0116027,2025-04-28,1,9,Promotor
CUST036045,TKT0100701,2022-04-24,1,8,Neutro
CUST003601,TKT0123007,2025-02-23,1,10,Promotor
CUST028986,TKT0017748,2023-09-29,1,10,Promotor
CUST024348,TKT0111312,2024-01-13,1,9,Promotor
CUST018558,TKT0136215,2023-10-16,1,9,Promotor
CUST024489,TKT0066781,2022-04-02,0,1,Detrator
CUST049169,TKT0082392,2022-08-28,1,8,Neutro
CUST041636,TKT0088686,2022-01-12,1,9,Promotor
CUST027186,TKT0085068,2023-11-07,1,9,Promotor
CUST019737,TKT0028574,2024-08-05,1,9,Promotor
CUST001556,TKT0138627,2025-09-30,0,0,Detrator
CUST005042,TKT0121741,2025-07-02,1,10,Promotor
CUST029951,TKT0089241,2024-04-27,1,8,Neutro
CUST000642,TKT0024605,2025-03-09,0,2,Detrator
CUST047444,TKT0085795,2023-03-24,1,9,Promotor
CUST008840,TKT0017983,2022-01-10,1,9,Promotor
CUST047345,TKT0147998,2025-09-04,1,10,Promotor
CUST028920,TKT0142614,2023-09-29,1,8,Neutro
CUST034693,TKT0065657,2024-02-11,1,8,Neutro
CUST046091,TKT0136720,2022-06-06,1,9,Promotor
CUST018772,TKT0048172,2024-06-14,0,2,Detrator
CUST040936,TKT0077467,2023-03-21,0,3,Detrator
CUST017877,TKT0145966,2025-05-30,1,10,Promotor
CUST023058,TKT0034796,2023-10-22,0,0,Detrator
CUST010329,TKT0073227,2024-10-30,0,6,Detrator
CUST043509,TKT0076459,2022-08-23,0,5,Detrator
CUST012619,TKT0094505,2023-07-30,0,5,Detrator
CUST026389,TKT0094249,2024-01-02,1,9,Promotor
CUST021581,TKT0059941,2022-06-19,1,9,Promotor
CUST013604,TKT0080989,2022-05-07,1,8,Neutro
CUST015295,TKT0079854,2023-08-08,1,8,Neutro
CUST039523,TKT0058836,2023-01-21,1,10,Promotor
CUST013712,TKT0037116,2023-07-01,1,9,Promotor
CUST016522,TKT0044087,2023-04-21,1,9,Promotor
CUST030859,TKT0030243,2023-01-30,1,8,Neutro
CUST041726,TKT0062670,2023-02-17,1,10,Promotor
CUST028867,TKT0090582,2022-11-14,1,8,Neutro
CUST004028,TKT0019525,2025-07-20,1,10,Promotor
CUST012026,TKT0149257,2025-12-03,1,8,Neutro
CUST032362,TKT0104551,2023-07-27,1,9,Promotor
CUST008791,TKT0101012,2022-09-25,1,8,Neutro
CUST014080,TKT0002498,2024-05-29,1,8,Neutro
CUST000663,TKT0099642,2024-01-19,1,10,Promotor
CUST000631,TKT0026887,2025-09-30,1,8,Neutro
CUST032470,TKT0079967,2024-05-18,1,9,Promotor
CUST020536,TKT0016773,2024-01-25,1,9,Promotor
CUST023894,TKT0007548,2022-02-22,1,9,Promotor
CUST000052,TKT0051325,2025-11-23,1,9,Promotor
CUST036471,TKT0092024,2022-01-25,1,8,Neutro
CUST034693,TKT0125714,2022-02-06,0,0,Detrator
CUST045798,TKT0133312,2024-06-17,1,8,Neutro
CUST042564,TKT0037246,2024-01-01,1,9,Promotor
CUST005081,TKT0113210,2025-10-20,0,2,Detrator
CUST031669,TKT0085692,2024-01-21,1,10,Promotor
CUST049504,TKT0031779,2023-09-18,1,8,Neutro
CUST007953,TKT0127518,2022-12-01,1,9,Promotor
CUST025644,TKT0014518,2025-09-12,1,9,Promotor
CUST025964,TKT0109059,2023-11-28,0,5,Detrator
CUST025082,TKT0071012,2025-01-21,1,8,Neutro
CUST043734,TKT0056459,2022-06-21,1,10,Promotor
CUST023261,TKT0014250,2025-09-25,1,10,Promotor
CUST046988,TKT0025560,2023-05-09,1,10,Promotor
CUST033181,TKT0142081,2024-12-16,1,9,Promotor
CUST015311,TKT0129590,2025-03-01,1,10,Promotor
CUST024769,TKT0131440,2025-11-09,1,10,Promotor
CUST031681,TKT0144063,2024-09-15,1,10,Promotor
CUST047109,TKT0139762,2023-01-26,1,8,Neutro
CUST016068,TKT0037368,2022-03-28,0,6,Detrator
CUST032599,TKT0058137,2023-02-20,1,8,Neutro
CUST003898,TKT0050551,2022-08-05,1,9,Promotor
CUST005348,TKT0130165,2025-11-01,1,10,Promotor
CUST047059,TKT0114275,2025-08-06,0,5,Detrator
CUST018332,TKT0110316,2022-05-13,1,9,Promotor
CUST047035,TKT0016799,2023-02-03,1,8,Neutro
CUST041965,TKT0015081,2025-03-14,1,9,Promotor
CUST013053,TKT0010766,2025-02-20,1,9,Promotor
CUST010807,TKT0106213,2023-11-28,0,1,Detrator
CUST049233,TKT0108542,2023-11-22,1,10,Promotor
CUST018256,TKT0036528,2024-08-26,1,8,Neutro
CUST042400,TKT0002294,2023-04-26,1,8,Neutro
CUST000414,TKT0133442,2024-06-30,0,5,Detrator
CUST041957,TKT0000529,2024-07-18,1,10,Promotor
CUST024614,TKT0032817,2025-02-08,0,4,Detrator
CUST029494,TKT0011007,2024-12-26,0,0,Detrator
CUST034873,TKT0116439,2024-05-22,1,8,Neutro
CUST024736,TKT0133884,2024-10-07,1,9,Promotor
CUST027076,TKT0109335,2025-12-15,1,10,Promotor
CUST025607,TKT0074248,2024-10-15,1,9,Promotor
CUST039780,TKT0108805,2022-11-14,1,8,Neutro
CUST014042,TKT0020792,2025-01-15,1,8,Neutro
CUST038536,TKT0017706,2023-05-30,1,10,Promotor
CUST045328,TKT0108795,2025-06-13,0,5,Detrator
CUST048617,TKT0046848,2025-11-20,1,10,Promotor
CUST015067,TKT0093023,2024-06-09,0,6,Detrator
CUST021941,TKT0090615,2023-02-09,1,10,Promotor
CUST013647,TKT0145050,2025-07-21,1,10,Promotor
CUST003291,TKT0023835,2025-06-12,1,8,Neutro
CUST019183,TKT0024910,2025-03-22,1,10,Promotor
CUST011893,TKT0147236,2024-04-29,0,6,Detrator
CUST026411,TKT0145911,2025-04-06,1,9,Promotor
CUST038971,TKT0074983,2024-06-17,0,4,Detrator
CUST004774,TKT0011162,2025-07-20,1,8,Neutro
CUST022193,TKT0051243,2023-11-16,0,2,Detrator
CUST040563,TKT0107564,2023-06-26,0,2,Detrator
CUST043241,TKT0109819,2024-05-11,0,4,Detrator
CUST016453,TKT0085386,2023-07-07,1,8,Neutro
CUST019173,TKT0061821,2024-01-31,1,10,Promotor
CUST018006,TKT0068499,2025-10-26,1,8,Neutro
CUST025435,TKT0104198,2024-10-10,1,8,Neutro
CUST000120,TKT0048976,2022-03-15,1,9,Promotor
CUST017872,TKT0091327,2025-02-04,1,9,Promotor
CUST021044,TKT0051815,2022-11-11,0,5,Detrator
CUST026368,TKT0142779,2025-04-17,1,8,Neutro
CUST030338,TKT0054253,2022-12-30,1,8,Neutro
CUST025251,TKT0126767,2024-05-30,1,8,Neutro
CUST008292,TKT0054173,2022-11-14,1,10,Promotor
CUST015349,TKT0106130,2024-02-25,0,5,Detrator
CUST006964,TKT0004998,2022-04-29,1,8,Neutro
CUST009844,TKT0129778,2025-08-11,1,10,Promotor
CUST000480,TKT0127533,2023-10-19,0,1,Detrator
CUST040062,TKT0018793,2023-07-11,1,9,Promotor
CUST043178,TKT0016845,2024-04-02,0,4,Detrator
CUST010537,TKT0121086,2023-01-06,0,6,Detrator
CUST028094,TKT0021979,2024-09-21,1,10,Promotor
CUST031582,TKT0057340,2022-10-27,1,8,Neutro
CUST028403,TKT0039605,2024-08-01,1,10,Promotor
CUST015564,TKT0097970,2025-03-06,1,8,Neutro
CUST011426,TKT0015200,2022-10-12,1,9,Promotor
CUST008306,TKT0109306,2023-05-31,0,1,Detrator
CUST009863,TKT0012691,2024-10-12,1,10,Promotor
CUST028751,TKT0079761,2024-12-09,1,8,Neutro
CUST026241,TKT0047869,2024-10-10,1,10,Promotor
CUST031171,TKT0023276,2022-08-05,1,9,Promotor
CUST041439,TKT0083823,2025-03-02,1,8,Neutro
CUST026836,TKT0004088,2024-11-06,0,3,Detrator
CUST043594,TKT0135715,2025-05-25,0,5,Detrator
CUST022295,TKT0032400,2022-10-03,1,9,Promotor
CUST005402,TKT0016657,2025-08-10,1,10,Promotor
CUST021258,TKT0036961,2024-12-13,1,10,Promotor
CUST014404,TKT0123267,2022-12-05,1,8,Neutro
CUST008577,TKT0012906,2024-11-29,1,9,Promotor
CUST012804,TKT0082696,2023-11-04,1,8,Neutro
CUST017244,TKT0005832,2023-01-26,1,8,Neutro
CUST032009,TKT0006488,2023-12-30,1,9,Promotor
CUST027139,TKT0140963,2024-04-03,1,10,Promotor
CUST021277,TKT0124229,2024-01-31,0,6,Detrator
CUST029763,TKT0080435,2022-02-05,1,8,Neutro
CUST028062,TKT0087778,2024-07-02,0,6,Detrator
CUST016470,TKT0127813,2023-04-23,0,4,Detrator
