CustomerID,Segmento,Sexo,Idade,Distrito,CanalPreferencial
CUST000488,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST000489,Residencial,F,76,Porto,Loja/Telefone
CUST000490,VIP,M,25,Açores,App/Online
CUST000491,Residencial,F,54,Lisboa,Loja/Telefone
CUST000492,Residencial,M,50,Braga,Loja/Telefone
CUST000493,Residencial,M,40,Lisboa,Loja/Telefone
CUST000494,Residencial,F,27,Porto,App/Online
CUST000495,Residencial,F,49,Lisboa,Loja/Telefone
CUST000496,Residencial,M,22,Braga,App/Online
CUST000497,Residencial,M,35,Porto,Loja/Telefone
CUST000498,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000499,Residencial,F,47,Aveiro,Loja/Telefone
CUST000500,Residencial,M,29,Beja,App/Online
CUST000501,Residencial,M,40,Lisboa,Loja/Telefone
CUST000502,Residencial,M,48,Porto,Loja/Telefone
CUST000503,Residencial,M,85,Porto,Loja/Telefone
CUST000504,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000505,Residencial,M,56,Lisboa,Loja/Telefone
CUST000506,Residencial,F,57,Porto,Loja/Telefone
CUST000507,Residencial,F,47,Porto,Loja/Telefone
CUST000508,Residencial,M,30,Porto,App/Online
CUST000509,Residencial,F,64,Porto,Loja/Telefone
CUST000510,Residencial,M,45,Viseu,Loja/Telefone
CUST000511,Residencial,F,50,Porto,Loja/Telefone
CUST000512,Residencial,M,31,Setúbal,App/Online
CUST000513,Residencial,F,46,Leiria,Loja/Telefone
CUST000514,Residencial,F,59,Lisboa,Loja/Telefone
CUST000515,Residencial,M,52,Évora,Loja/Telefone
CUST000516,Residencial,F,39,Setúbal,Loja/Telefone
CUST000517,Residencial,M,57,Coimbra,Loja/Telefone
CUST000518,Residencial,F,51,Porto,Loja/Telefone
CUST000519,Residencial,F,34,Coimbra,App/Online
CUST000520,Residencial,M,23,Braga,App/Online
CUST000521,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000522,Residencial,F,53,Porto,Loja/Telefone
CUST000523,VIP,M,77,Lisboa,Loja/Telefone
CUST000524,Residencial,F,73,Viana do Castelo,Loja/Telefone
CUST000525,Residencial,F,42,Santarém,Loja/Telefone
CUST000526,Empresarial,Empresa,,Beja,Loja/Telefone
CUST000527,Residencial,M,44,Porto,Loja/Telefone
CUST000528,Residencial,F,26,Lisboa,App/Online
CUST000529,Residencial,M,69,Açores,Loja/Telefone
CUST000530,Residencial,F,52,Braga,Loja/Telefone
CUST000531,Residencial,F,59,Lisboa,Loja/Telefone
CUST000532,Residencial,M,27,Lisboa,App/Online
CUST000533,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000534,Residencial,M,20,Viseu,App/Online
CUST000535,Residencial,F,43,Lisboa,Loja/Telefone
CUST000536,Residencial,F,40,Viseu,Loja/Telefone
CUST000537,Residencial,M,30,Lisboa,App/Online
CUST000538,Residencial,F,37,Leiria,Loja/Telefone
CUST000539,Residencial,M,65,Setúbal,Loja/Telefone
CUST000540,Residencial,M,55,Viseu,Loja/Telefone
CUST000541,Residencial,M,45,Faro,Loja/Telefone
CUST000542,Residencial,M,30,Faro,App/Online
CUST000543,Residencial,F,51,Lisboa,Loja/Telefone
CUST000544,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST000545,Residencial,M,24,Porto,App/Online
CUST000546,Residencial,F,67,Guarda,Loja/Telefone
CUST000547,VIP,F,68,Lisboa,Loja/Telefone
CUST000548,Residencial,M,18,Porto,App/Online
CUST000549,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000550,Residencial,M,75,Viana do Castelo,Loja/Telefone
CUST000551,Residencial,F,37,Porto,Loja/Telefone
CUST000552,Residencial,M,49,Coimbra,Loja/Telefone
CUST000553,Residencial,M,35,Viana do Castelo,Loja/Telefone
CUST000554,Residencial,M,53,Santarém,Loja/Telefone
CUST000555,Residencial,F,29,Guarda,App/Online
CUST000556,Residencial,M,50,Setúbal,Loja/Telefone
CUST000557,Residencial,F,75,Porto,Loja/Telefone
CUST000558,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST000559,Residencial,F,38,Porto,Loja/Telefone
CUST000560,Residencial,M,27,Porto,App/Online
CUST000561,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST000562,Residencial,M,31,Setúbal,App/Online
CUST000563,Residencial,M,26,Aveiro,App/Online
CUST000564,Residencial,M,24,Açores,App/Online
CUST000565,Residencial,M,20,Madeira,App/Online
CUST000566,Residencial,M,41,Açores,Loja/Telefone
CUST000567,Residencial,M,68,Lisboa,Loja/Telefone
CUST000568,Empresarial,Empresa,,Açores,Loja/Telefone
CUST000569,Residencial,M,57,Leiria,Loja/Telefone
CUST000570,Residencial,M,33,Lisboa,App/Online
CUST000571,Residencial,M,47,Porto,Loja/Telefone
CUST000572,Residencial,F,40,Castelo Branco,Loja/Telefone
CUST000573,Residencial,M,74,Porto,Loja/Telefone
CUST000574,Residencial,F,28,Castelo Branco,App/Online
CUST000575,Residencial,M,20,Açores,App/Online
CUST000576,Residencial,F,24,Aveiro,App/Online
CUST000577,Residencial,M,51,Lisboa,Loja/Telefone
CUST000578,Residencial,F,33,Aveiro,App/Online
CUST000579,Residencial,M,35,Lisboa,Loja/Telefone
CUST000580,Residencial,F,18,Porto,App/Online
CUST000581,Residencial,M,33,Lisboa,App/Online
CUST000582,Residencial,M,56,Santarém,Loja/Telefone
CUST000583,Residencial,M,18,Faro,App/Online
CUST000584,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000585,Residencial,F,44,Bragança,Loja/Telefone
CUST000586,Residencial,F,54,Lisboa,Loja/Telefone
CUST000587,Residencial,F,36,Lisboa,Loja/Telefone
CUST000588,Residencial,F,40,Porto,Loja/Telefone
CUST000589,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000590,Residencial,F,39,Setúbal,Loja/Telefone
CUST000591,Residencial,M,61,Porto,Loja/Telefone
CUST000592,Residencial,F,88,Lisboa,Loja/Telefone
CUST000593,Residencial,M,48,Coimbra,Loja/Telefone
CUST000594,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000595,Residencial,M,53,Aveiro,Loja/Telefone
CUST000596,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000597,Residencial,F,33,Aveiro,App/Online
CUST000598,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST000599,Residencial,M,18,Lisboa,App/Online
CUST000600,Residencial,F,59,Braga,Loja/Telefone
CUST000601,Residencial,F,32,Viana do Castelo,App/Online
CUST000602,VIP,F,18,Braga,App/Online
CUST000603,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000604,Residencial,M,63,Castelo Branco,Loja/Telefone
CUST000605,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000606,Residencial,M,41,Lisboa,Loja/Telefone
CUST000607,VIP,M,58,Porto,Loja/Telefone
CUST000608,Residencial,M,51,Lisboa,Loja/Telefone
CUST000609,Residencial,M,36,Lisboa,Loja/Telefone
CUST000610,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000611,Residencial,F,74,Porto,Loja/Telefone
CUST000612,Residencial,M,45,Porto,Loja/Telefone
CUST000613,Residencial,F,47,Porto,Loja/Telefone
CUST000614,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000615,Residencial,M,22,Porto,App/Online
CUST000616,VIP,M,55,Lisboa,Loja/Telefone
CUST000617,Residencial,M,49,Lisboa,Loja/Telefone
CUST000618,Residencial,M,41,Porto,Loja/Telefone
CUST000619,Residencial,M,60,Porto,Loja/Telefone
CUST000620,Residencial,M,28,Lisboa,App/Online
CUST000621,Residencial,F,40,Lisboa,Loja/Telefone
CUST000622,Residencial,F,25,Viana do Castelo,App/Online
CUST000623,Residencial,M,38,Lisboa,Loja/Telefone
CUST000624,Residencial,M,33,Lisboa,App/Online
CUST000625,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000626,Residencial,F,49,Coimbra,Loja/Telefone
CUST000627,Residencial,F,29,Braga,App/Online
CUST000628,Residencial,F,46,Lisboa,Loja/Telefone
CUST000629,Residencial,M,18,Lisboa,App/Online
CUST000630,Residencial,M,51,Évora,Loja/Telefone
CUST000631,Residencial,M,18,Setúbal,App/Online
CUST000632,Residencial,F,55,Porto,Loja/Telefone
CUST000633,Residencial,M,38,Porto,Loja/Telefone
CUST000634,Residencial,F,75,Braga,Loja/Telefone
CUST000635,Residencial,M,18,Porto,App/Online
CUST000636,Residencial,M,54,Lisboa,Loja/Telefone
CUST000637,Residencial,F,71,Braga,Loja/Telefone
CUST000638,Residencial,M,37,Porto,Loja/Telefone
CUST000639,Residencial,F,46,Leiria,Loja/Telefone
CUST000640,Residencial,M,42,Porto,Loja/Telefone
CUST000641,Residencial,M,50,Viseu,Loja/Telefone
CUST000642,Empresarial,Empresa,,Évora,Loja/Telefone
CUST000643,Residencial,M,34,Porto,App/Online
CUST000644,Residencial,M,45,Lisboa,Loja/Telefone
CUST000645,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000646,VIP,F,62,Lisboa,Loja/Telefone
CUST000647,Residencial,M,30,Guarda,App/Online
CUST000648,Residencial,M,52,Porto,Loja/Telefone
CUST000649,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST000650,Residencial,M,37,Porto,Loja/Telefone
CUST000651,Residencial,F,41,Lisboa,Loja/Telefone
CUST000652,Residencial,M,52,Braga,Loja/Telefone
CUST000653,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000654,Residencial,M,39,Lisboa,Loja/Telefone
CUST000655,Residencial,M,46,Lisboa,Loja/Telefone
CUST000656,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000657,Residencial,M,62,Porto,Loja/Telefone
CUST000658,Residencial,F,50,Porto,Loja/Telefone
CUST000659,Residencial,M,38,Lisboa,Loja/Telefone
CUST000660,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000661,Residencial,M,37,Viana do Castelo,Loja/Telefone
CUST000662,Residencial,M,25,Braga,App/Online
CUST000663,Residencial,M,43,Lisboa,Loja/Telefone
CUST000664,Residencial,M,35,Porto,Loja/Telefone
CUST000665,Residencial,F,50,Porto,Loja/Telefone
CUST000666,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST000667,Residencial,F,76,Lisboa,Loja/Telefone
CUST000668,Residencial,F,41,Porto,Loja/Telefone
CUST000669,Residencial,F,75,Faro,Loja/Telefone
CUST000670,Residencial,M,30,Porto,App/Online
CUST000671,Residencial,F,47,Faro,Loja/Telefone
CUST000672,Residencial,F,37,Porto,Loja/Telefone
CUST000673,Residencial,M,60,Coimbra,Loja/Telefone
CUST000674,Residencial,M,48,Santarém,Loja/Telefone
CUST000675,Residencial,F,23,Santarém,App/Online
CUST000676,Residencial,M,51,Açores,Loja/Telefone
CUST000677,Residencial,F,55,Açores,Loja/Telefone
CUST000678,Residencial,F,32,Porto,App/Online
CUST000679,Residencial,M,44,Lisboa,Loja/Telefone
CUST000680,Residencial,F,64,Castelo Branco,Loja/Telefone
CUST000681,Residencial,M,38,Porto,Loja/Telefone
CUST000682,Empresarial,Empresa,,Portalegre,Loja/Telefone
CUST000683,Residencial,F,18,Lisboa,App/Online
CUST000684,Residencial,M,84,Madeira,Loja/Telefone
CUST000685,Residencial,F,48,Santarém,Loja/Telefone
CUST000686,VIP,M,30,Porto,App/Online
CUST000687,Residencial,F,34,Porto,App/Online
CUST000688,Residencial,F,18,Vila Real,App/Online
CUST000689,Residencial,M,52,Setúbal,Loja/Telefone
CUST000690,Residencial,M,59,Leiria,Loja/Telefone
CUST000691,Residencial,M,87,Lisboa,Loja/Telefone
CUST000692,Residencial,F,50,Bragança,Loja/Telefone
CUST000693,Residencial,M,48,Lisboa,Loja/Telefone
CUST000694,Residencial,M,48,Lisboa,Loja/Telefone
CUST000695,Residencial,M,33,Beja,App/Online
CUST000696,Residencial,F,40,Lisboa,Loja/Telefone
CUST000697,Residencial,F,38,Faro,Loja/Telefone
CUST000698,Residencial,M,31,Santarém,App/Online
CUST000699,Residencial,M,47,Aveiro,Loja/Telefone
CUST000700,Residencial,F,58,Lisboa,Loja/Telefone
CUST000701,Residencial,M,20,Lisboa,App/Online
CUST000702,Residencial,F,44,Leiria,Loja/Telefone
CUST000703,Residencial,F,56,Porto,Loja/Telefone
CUST000704,Residencial,M,50,Açores,Loja/Telefone
CUST000705,Residencial,F,52,Lisboa,Loja/Telefone
CUST000706,Residencial,M,54,Lisboa,Loja/Telefone
CUST000707,Residencial,F,51,Lisboa,Loja/Telefone
CUST000708,Residencial,F,22,Porto,App/Online
CUST000709,Residencial,F,54,Aveiro,Loja/Telefone
CUST000710,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST000711,VIP,F,41,Porto,Loja/Telefone
CUST000712,Residencial,F,51,Aveiro,Loja/Telefone
CUST000713,Residencial,F,44,Lisboa,Loja/Telefone
CUST000714,Residencial,M,29,Setúbal,App/Online
CUST000715,Residencial,M,59,Porto,Loja/Telefone
CUST000716,Residencial,F,31,Setúbal,App/Online
CUST000717,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000718,Residencial,M,58,Braga,Loja/Telefone
CUST000719,Residencial,M,31,Porto,App/Online
CUST000720,Residencial,M,69,Faro,Loja/Telefone
CUST000721,Residencial,M,33,Porto,App/Online
CUST000722,Residencial,F,36,Porto,Loja/Telefone
CUST000723,Residencial,F,48,Faro,Loja/Telefone
CUST000724,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000725,Residencial,M,22,Braga,App/Online
CUST000726,Residencial,F,75,Lisboa,Loja/Telefone
CUST000727,Residencial,M,47,Faro,Loja/Telefone
CUST000728,Residencial,F,58,Setúbal,Loja/Telefone
CUST000729,Residencial,F,56,Porto,Loja/Telefone
CUST000730,Residencial,F,47,Setúbal,Loja/Telefone
CUST000731,Residencial,M,43,Porto,Loja/Telefone
CUST000732,Residencial,M,31,Aveiro,App/Online
CUST000733,Empresarial,Empresa,,Madeira,Loja/Telefone
CUST000734,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000735,Residencial,M,36,Guarda,Loja/Telefone
CUST000736,Residencial,M,18,Madeira,App/Online
CUST000737,Residencial,F,66,Castelo Branco,Loja/Telefone
CUST000738,Residencial,M,42,Coimbra,Loja/Telefone
CUST000739,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000740,Residencial,M,72,Lisboa,Loja/Telefone
CUST000741,Residencial,M,18,Lisboa,App/Online
CUST000742,Residencial,F,26,Lisboa,App/Online
CUST000743,Residencial,M,24,Porto,App/Online
CUST000744,Residencial,M,51,Faro,Loja/Telefone
CUST000745,Residencial,M,45,Porto,Loja/Telefone
CUST000746,Residencial,M,47,Lisboa,Loja/Telefone
CUST000747,Residencial,F,60,Leiria,Loja/Telefone
CUST000748,Residencial,M,47,Lisboa,Loja/Telefone
CUST000749,Residencial,F,46,Lisboa,Loja/Telefone
CUST000750,Residencial,F,18,Porto,App/Online
CUST000751,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000752,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000753,Residencial,F,49,Porto,Loja/Telefone
CUST000754,Residencial,F,51,Castelo Branco,Loja/Telefone
CUST000755,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000756,Residencial,F,84,Lisboa,Loja/Telefone
CUST000757,Residencial,M,69,Lisboa,Loja/Telefone
CUST000758,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000759,Residencial,F,34,Braga,App/Online
CUST000760,Residencial,F,79,Porto,Loja/Telefone
CUST000761,Residencial,F,50,Lisboa,Loja/Telefone
CUST000762,Residencial,M,79,Aveiro,Loja/Telefone
CUST000763,Residencial,M,55,Porto,Loja/Telefone
CUST000764,Residencial,M,18,Lisboa,App/Online
CUST000765,Residencial,F,59,Porto,Loja/Telefone
CUST000766,Residencial,M,50,Braga,Loja/Telefone
CUST000767,Residencial,M,37,Vila Real,Loja/Telefone
CUST000768,Residencial,F,52,Braga,Loja/Telefone
CUST000769,VIP,F,44,Braga,Loja/Telefone
CUST000770,Residencial,F,51,Braga,Loja/Telefone
CUST000771,Residencial,M,39,Aveiro,Loja/Telefone
CUST000772,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000773,Residencial,M,37,Braga,Loja/Telefone
CUST000774,Residencial,F,37,Madeira,Loja/Telefone
CUST000775,Residencial,F,46,Açores,Loja/Telefone
CUST000776,Residencial,M,54,Viseu,Loja/Telefone
CUST000777,Residencial,M,26,Lisboa,App/Online
CUST000778,Residencial,F,40,Braga,Loja/Telefone
CUST000779,Residencial,M,42,Viana do Castelo,Loja/Telefone
CUST000780,Residencial,F,61,Lisboa,Loja/Telefone
CUST000781,Residencial,F,49,Açores,Loja/Telefone
CUST000782,Residencial,M,27,Lisboa,App/Online
CUST000783,Residencial,F,49,Braga,Loja/Telefone
CUST000784,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000785,Residencial,F,56,Viseu,Loja/Telefone
CUST000786,Residencial,M,35,Leiria,Loja/Telefone
CUST000787,Residencial,F,49,Porto,Loja/Telefone
CUST000788,Residencial,F,47,Lisboa,Loja/Telefone
CUST000789,Residencial,M,47,Porto,Loja/Telefone
CUST000790,Residencial,F,45,Lisboa,Loja/Telefone
CUST000791,Residencial,M,77,Setúbal,Loja/Telefone
CUST000792,Residencial,M,80,Porto,Loja/Telefone
CUST000793,Residencial,M,60,Lisboa,Loja/Telefone
CUST000794,Residencial,M,42,Porto,Loja/Telefone
CUST000795,Residencial,F,55,Faro,Loja/Telefone
CUST000796,Residencial,F,42,Aveiro,Loja/Telefone
CUST000797,Residencial,F,43,Lisboa,Loja/Telefone
CUST000798,Empresarial,Empresa,,Castelo Branco,Loja/Telefone
CUST000799,Residencial,M,20,Aveiro,App/Online
CUST000800,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000801,VIP,F,37,Faro,Loja/Telefone
CUST000802,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST000803,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000804,Residencial,F,63,Braga,Loja/Telefone
CUST000805,Residencial,F,32,Braga,App/Online
CUST000806,Residencial,F,26,Faro,App/Online
CUST000807,Residencial,F,61,Leiria,Loja/Telefone
CUST000808,Residencial,M,42,Porto,Loja/Telefone
CUST000809,Residencial,M,34,Coimbra,App/Online
CUST000810,Residencial,F,41,Braga,Loja/Telefone
CUST000811,Residencial,F,58,Lisboa,Loja/Telefone
CUST000812,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000813,Residencial,M,44,Aveiro,Loja/Telefone
CUST000814,Residencial,F,44,Aveiro,Loja/Telefone
CUST000815,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000816,VIP,M,35,Porto,Loja/Telefone
CUST000817,Residencial,F,19,Porto,App/Online
CUST000818,Empresarial,Empresa,,Braga,Loja/Telefone
CUST000819,VIP,F,32,Viseu,App/Online
CUST000820,Empresarial,Empresa,,Açores,Loja/Telefone
CUST000821,Residencial,M,26,Coimbra,App/Online
CUST000822,Residencial,M,57,Évora,Loja/Telefone
CUST000823,Residencial,F,33,Porto,App/Online
CUST000824,Residencial,F,40,Lisboa,Loja/Telefone
CUST000825,Residencial,M,30,Santarém,App/Online
CUST000826,Residencial,M,60,Viseu,Loja/Telefone
CUST000827,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000828,Residencial,F,28,Braga,App/Online
CUST000829,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000830,Residencial,F,31,Porto,App/Online
CUST000831,Residencial,F,31,Guarda,App/Online
CUST000832,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000833,Residencial,M,63,Guarda,Loja/Telefone
CUST000834,Residencial,F,46,Porto,Loja/Telefone
CUST000835,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST000836,Residencial,F,47,Lisboa,Loja/Telefone
CUST000837,Residencial,F,37,Santarém,Loja/Telefone
CUST000838,Empresarial,Empresa,,Açores,Loja/Telefone
CUST000839,Residencial,M,61,Madeira,Loja/Telefone
CUST000840,Residencial,F,68,Lisboa,Loja/Telefone
CUST000841,Residencial,M,54,Coimbra,Loja/Telefone
CUST000842,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST000843,Residencial,M,54,Porto,Loja/Telefone
CUST000844,VIP,M,39,Madeira,Loja/Telefone
CUST000845,Residencial,M,58,Aveiro,Loja/Telefone
CUST000846,Residencial,F,26,Braga,App/Online
CUST000847,Residencial,M,42,Lisboa,Loja/Telefone
CUST000848,VIP,M,73,Aveiro,Loja/Telefone
CUST000849,Residencial,M,40,Coimbra,Loja/Telefone
CUST000850,Residencial,M,46,Évora,Loja/Telefone
CUST000851,Residencial,M,34,Setúbal,App/Online
CUST000852,Residencial,F,29,Lisboa,App/Online
CUST000853,Residencial,F,49,Porto,Loja/Telefone
CUST000854,Residencial,F,47,Setúbal,Loja/Telefone
CUST000855,Residencial,F,65,Porto,Loja/Telefone
CUST000856,Residencial,F,22,Braga,App/Online
CUST000857,Residencial,F,53,Lisboa,Loja/Telefone
CUST000858,Residencial,M,51,Coimbra,Loja/Telefone
CUST000859,Residencial,F,37,Lisboa,Loja/Telefone
CUST000860,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000861,Residencial,F,22,Lisboa,App/Online
CUST000862,Residencial,M,24,Porto,App/Online
CUST000863,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000864,Residencial,F,38,Braga,Loja/Telefone
CUST000865,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000866,Residencial,M,48,Aveiro,Loja/Telefone
CUST000867,Residencial,M,36,Aveiro,Loja/Telefone
CUST000868,Residencial,M,70,Leiria,Loja/Telefone
CUST000869,Residencial,F,47,Leiria,Loja/Telefone
CUST000870,Residencial,M,18,Porto,App/Online
CUST000871,Residencial,M,74,Leiria,Loja/Telefone
CUST000872,Residencial,M,70,Faro,Loja/Telefone
CUST000873,Residencial,M,58,Aveiro,Loja/Telefone
CUST000874,Residencial,M,50,Porto,Loja/Telefone
CUST000875,Residencial,M,47,Leiria,Loja/Telefone
CUST000876,Residencial,M,28,Porto,App/Online
CUST000877,Residencial,M,46,Porto,Loja/Telefone
CUST000878,Residencial,F,45,Porto,Loja/Telefone
CUST000879,Residencial,F,49,Setúbal,Loja/Telefone
CUST000880,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000881,Residencial,F,18,Braga,App/Online
CUST000882,Residencial,F,59,Braga,Loja/Telefone
CUST000883,Residencial,F,42,Porto,Loja/Telefone
CUST000884,Residencial,M,39,Porto,Loja/Telefone
CUST000885,VIP,M,51,Braga,Loja/Telefone
CUST000886,Residencial,M,61,Setúbal,Loja/Telefone
CUST000887,Residencial,M,33,Lisboa,App/Online
CUST000888,Residencial,F,53,Lisboa,Loja/Telefone
CUST000889,Residencial,F,53,Açores,Loja/Telefone
CUST000890,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000891,Residencial,M,50,Porto,Loja/Telefone
CUST000892,Empresarial,Empresa,,Porto,Loja/Telefone
CUST000893,Residencial,M,44,Coimbra,Loja/Telefone
CUST000894,Residencial,M,56,Faro,Loja/Telefone
CUST000895,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST000896,Residencial,M,69,Leiria,Loja/Telefone
CUST000897,VIP,F,65,Leiria,Loja/Telefone
CUST000898,Residencial,M,64,Aveiro,Loja/Telefone
CUST000899,Residencial,F,18,Porto,App/Online
CUST000900,Residencial,F,34,Porto,App/Online
CUST000901,Residencial,M,74,Leiria,Loja/Telefone
CUST000902,Residencial,F,21,Setúbal,App/Online
CUST000903,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST000904,Empresarial,Empresa,,Viana do Castelo,Loja/Telefone
CUST000905,VIP,F,44,Leiria,Loja/Telefone
CUST000906,Residencial,F,35,Santarém,Loja/Telefone
CUST000907,Residencial,M,45,Beja,Loja/Telefone
CUST000908,Residencial,F,44,Setúbal,Loja/Telefone
CUST000909,Residencial,M,32,Braga,App/Online
CUST000910,Residencial,F,25,Braga,App/Online
CUST000911,Residencial,F,25,Setúbal,App/Online
CUST000912,Residencial,M,64,Aveiro,Loja/Telefone
CUST000913,Residencial,M,54,Lisboa,Loja/Telefone
CUST000914,Residencial,F,51,Setúbal,Loja/Telefone
CUST000915,Residencial,F,29,Setúbal,App/Online
CUST000916,Residencial,M,51,Porto,Loja/Telefone
CUST000917,Residencial,M,70,Lisboa,Loja/Telefone
CUST000918,VIP,F,39,Lisboa,Loja/Telefone
CUST000919,Residencial,M,42,Braga,Loja/Telefone
CUST000920,Residencial,F,51,Lisboa,Loja/Telefone
CUST000921,Residencial,F,22,Lisboa,App/Online
CUST000922,Empresarial,Empresa,,Castelo Branco,Loja/Telefone
CUST000923,VIP,M,58,Leiria,Loja/Telefone
CUST000924,Residencial,M,55,Leiria,Loja/Telefone
